,Display caption,Financial Row,2023-01-01 00:00:00,2023-02-01 00:00:00,2023-03-01 00:00:00,2023-04-01 00:00:00,2023-05-01 00:00:00,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-08-01 00:00:00,2023-09-01 00:00:00,2023-10-01 00:00:00,2023-11-01 00:00:00,2023-12-01 00:00:00,2022-01-01 00:00:00,2022-02-01 00:00:00,2022-03-01 00:00:00,2022-04-01 00:00:00,2022-05-01 00:00:00,2022-06-01 00:00:00,2022-07-01 00:00:00,2022-08-01 00:00:00,2022-09-01 00:00:00,2022-10-01 00:00:00,2022-11-01 00:00:00,2022-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00
208,General & Administrative,6580 - Late Fees & Penalties,1125.99345518841,1137.25338974029,1080.39072025328,1091.19462745581,1156.66630510316,1249.19960951141,1236.7076134163,1211.97346114797,1127.13531886761,1036.9644933582,943.637688955966,887.019427618608,957.980981828097,919.661742554973,974.841447108272,1052.82876287693,1094.94191339201,1149.68900906161,1115.19833878976,1126.35032217766,1092.55981251233,1103.48541063745,1169.6945352757,1263.27009809776,1149.57578926896,1230.04609451779,1316.14932113403,1276.66484150001,1238.36489625501,1176.44665144226,1141.15325189899,1061.27252426606,1114.33615047937,1203.48304251771,1191.44821209254,1155.70476572976,1225.04705167355,1212.79658115681,1188.54064953368,1295.50930799171,1295.50930799171,1230.73384259212,1156.88981203659,1099.04532143476,1110.03577464911,1143.33684788859,1246.23716419856,1183.92530598863
209,General & Administrative,6585 - Other/Miscellaneous Expenses,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,General & Administrative,6585 - Other/Miscellaneous Expenses,997.262721334238,1007.23534854758,956.873581120201,966.442316931403,1024.42885594729,1106.38316442307,1095.31933277884,1073.41294612326,998.274039894634,918.412116703064,835.755026199788,785.609724627801,848.458502598025,814.520162494104,863.39137224375,932.46268202325,969.76118930418,1018.24924876939,987.701771306307,997.57878901937,967.651425348789,977.327939602277,1035.96761597841,1118.84502525669,1018.14897298358,1089.41940109244,1165.67875916891,1130.70839639384,1096.78714450202,1041.94778727692,1010.68935365862,939.941098902512,986.938153847638,1065.89320615545,1055.23427409389,1023.57724587108,1084.99188062334,1074.14196181711,1052.65912258077,1147.39844361304,1147.39844361304,1090.02852143238,1024.62681014644,973.395469639119,983.12942433551,1012.62330706558,1103.75940470148,1048.5714344664
211,General & Administrative,6585.01 - Other/Miscellaneous Expenses: Expensify,92587.15,93513.0215,88837.370425,89725.74412925,95109.288777005,102718.031879165,101690.851560374,99657.0345291663,92681.0421121246,85266.5587431546,77592.5684562707,72937.0143488945,78771.975496806,75621.0964769338,80158.3622655498,86571.0312467938,90033.8724966656,94535.5661214989,91699.4991378539,92616.4941292324,89837.9993053554,90736.379298409,96180.5620563135,103875.007020819,94526.256388945,101143.094336171,108223.110939703,104976.417611512,101827.125083167,96735.7688290083,93833.695764138,87265.3370606484,91628.6039136808,98958.8922267752,97969.3033045075,95030.2242053723,100732.037657695,99724.7172811177,97730.2229354953,106525.94299969,106525.94299969,101199.645849705,95127.6670987231,90371.2837437869,91274.9965812248,94013.2464786615,102474.438661741,97350.716728654
212,General & Administrative,6590 - VAT Non-Recoverable,9374.2147065602,9467.9568536258,8994.55901094451,9084.50460105395,9629.57487711719,10399.9408672866,10295.9414586137,10090.0226294414,9383.72104538053,8633.02336175008,7856.05125919258,7384.68818364102,7975.4632383323,7656.44470879901,8115.83139132695,8765.09790263311,9115.70181873843,9571.48690967536,9284.3423023851,9377.18572540895,9095.87015364668,9186.82885518315,9738.03858649413,10517.0816734137,9570.54432280644,10240.4824254029,10957.3161951811,10628.5967093257,10309.7388080459,9794.25186764359,9500.42431161429,8835.39460980129,9277.16434029135,10019.3374875147,9919.14411263951,9621.56978926033,10198.8639766159,10096.8753368498,9894.93783011279,10785.4822348229,10785.4822348229,10246.2081230818,9631.43563569689,9149.86385391204,9241.36249245116,9518.6033672247,10375.2776702749,9856.51378676117
213,General & Administrative,6595 - Loan & Agency fees,56476.4728292744,57041.2375575671,54189.1756796888,54731.0674364857,58014.9314826748,62656.1260012888,62029.5647412759,60788.9734464504,56533.7453051989,52011.045680783,47330.0515695125,44490.2484753417,48049.4683533691,46127.4896192343,48895.1389963884,52806.7501160995,54919.0201207434,57664.9711267806,55935.0219929772,56494.372212907,54799.5410465198,55347.536456985,58668.3886444041,63361.8597359564,57659.2923597203,61695.4428249007,66014.1238226438,64033.7001079645,62112.6891047255,59007.0546494892,57236.8430100046,53230.2639993042,55891.7771992695,60363.119375211,59759.4881814589,57966.7035360151,61444.705748176,60830.2586906943,59613.6535168804,64978.8823333996,64978.8823333996,61729.9382167297,58026.1419237259,55124.8348275396,55676.083175815,57346.3656710894,62507.5385814875,59382.1616524131
214,General & Administrative,6602 - Non Recurring: One Time,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,General & Administrative,6602 - Non Recurring: One Time,-2908.20677333121,-2937.28884106452,-2790.4243990113,-2818.32864300141,-2987.4283615815,-3226.42263050802,-3194.15840420294,-3130.27523611888,-2911.15596959056,-2678.26349202331,-2437.21977774121,-2290.98659107674,-2474.26551836288,-2375.29489762836,-2517.81259148607,-2719.23759880495,-2828.00710275715,-2969.40745789501,-2880.32523415816,-2909.12848649974,-2821.85463190475,-2850.07317822379,-3021.07756891722,-3262.7637744306,-2969.11503473185,-3176.95308716307,-3399.33980326449,-3297.35960916656,-3198.43882089156,-3038.51687984698,-2947.36137345157,-2741.04607730996,-2878.09838117546,-3108.3462516695,-3077.2627891528,-2984.94490547822,-3164.04159980691,-3132.40118380884,-3069.75316013266,-3346.0309445446,-3346.0309445446,-3178.72939731737,-2988.00563347833,-2838.60535180442,-2866.99140532246,-2953.00114748213,-3218.77125075553,-3057.83268821775
216,General & Administrative,6602.01 - Non Recurring:Tax Restructuring,-61.2771557296734,-61.8899272869702,-58.7954309226216,-59.3833852318479,-62.9463883457587,-67.9820994134194,-67.3022784192852,-65.9562328508995,-61.3392965513366,-56.4321528272297,-51.353259072779,-48.2720635284122,-52.1338286106852,-50.0484754662578,-53.0513839942333,-57.295494713772,-59.5873145023228,-62.566680227439,-60.6896798206158,-61.296576618822,-59.4576793202573,-60.0522561134599,-63.6553914802675,-68.7478227986888,-62.5605187468068,-66.9397550590833,-71.6255379132192,-69.4767717758226,-67.3924686225479,-64.0228451914205,-62.1021598356779,-57.7550086471804,-60.6427590795395,-65.4941798059026,-64.8392380078436,-62.8940608676083,-66.6677045196648,-66.0010274744681,-64.6810069249788,-70.5022975482269,-70.5022975482269,-66.9771826708155,-62.9585517105666,-59.8106241250383,-60.4087303662887,-62.2209922772773,-67.8208815822323,-64.4298375031207
217,General & Administrative,6602.02 - Non Recurring:GlobalConneX,1029062.00289249,1039352.62292142,987384.991775346,997258.8416931,1057094.37219469,1141661.92197026,1130245.30275056,1107640.39669555,1030105.56892686,947697.12341271,862404.382305566,810660.119367232,875512.92891661,840492.411759946,890921.956465543,962195.712982786,1000683.5415021,1050717.7185772,1019196.18701989,1029388.14889009,998506.504423383,1008491.56946762,1069001.06363567,1154521.14872653,1050614.24534114,1124157.24251502,1202848.24949107,1166762.80200634,1131759.91794615,1075171.92204884,1042916.76438738,969912.59088026,1018408.22042427,1099880.87805821,1088882.06927763,1056215.6071993,1119588.54363126,1108392.65819495,1086224.80503105,1183985.03748385,1183985.03748385,1124785.78560965,1057298.63847307,1004433.70654942,1014478.04361491,1044912.38492336,1138954.49956646,1082006.77458814
218,General & Administrative,6603 - Non Recurring: M&A Dead Deals,270156.27,272857.8327,259214.941065,261807.09047565,277515.515904189,299716.757176524,296719.589604759,290785.197812664,270430.233965777,248795.815248515,226404.191876149,212819.94036358,229845.535592666,220651.71416896,233890.817019097,252602.082380625,262706.16567585,275841.473959642,267566.229740853,270241.892038262,262134.635277114,264755.981629885,280641.340527678,303092.647769892,275814.309470602,295121.311133544,315779.802912892,306306.408825505,297117.21656074,282261.355732703,273793.515060722,254627.969006472,267359.367456795,288748.116853339,285860.635684805,277284.816614261,293921.905611117,290982.686555006,285163.032823906,310827.705778057,310827.705778057,295286.320489154,277569.141259805,263690.684196815,266327.591038783,274317.418769946,299005.986459242,284055.687136279
219,General & Administrative,6605 - Non Recurrig: Project Echo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,General & Administrative,6607 - Non Recurring: M&A/Investment Integration,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,General & Administrative,6607 - Non Recurring: M&A/Investment Integration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,General & Administrative,6607.01 - Non Recurring: AdaniConneX,30513.06,30818.1906,29277.28107,29570.0538807,31344.257113542,33851.7976826254,33513.2797057991,32843.0141116831,30544.0031238653,28100.4828739561,25571.4394153,24037.153050382,25960.1252944126,24921.7202826361,26417.0234995943,28530.3853795618,29671.6007947443,31155.1808344815,30220.525409447,30522.7306635415,29607.0487436353,29903.1192310716,31697.3063849359,34233.0908957308,31152.112715115,33332.7606051731,35666.0538475352,34596.0722321091,33558.1900651458,31880.2805618886,30923.8721450319,28759.2010948797,30197.1611496236,32612.9340415935,32286.8047011776,31318.2005601423,33197.2925937508,32865.3196678133,32208.013274457,35106.7344691582,35106.7344691582,33351.3977457003,31350.3138809582,29782.7981869103,30080.6261687794,30983.0449538428,33771.5189996887,32082.9430497042
223,General & Administrative,6607.02 - Non Recurring: Motherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,General & Administrative,6607.03 - Non Recurring: FPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,General & Administrative,6607.04 - Non Recurring: M&A China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,General & Administrative,6607.05 - Non Recurring: M&A Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,General & Administrative,6607.06 - Non Recurring: M&A Indonesia,-814.10859929494,-822.249685287889,-781.137201023495,-788.94857303373,-836.285487415754,-903.188326409014,-894.156443144924,-876.273314282025,-814.934182282284,-749.739447699701,-682.262897406728,-641.327123562324,-692.63329344731,-664.927961709418,-704.823639411983,-761.209530564941,-791.657911787539,-831.240807376916,-806.303583155609,-814.366618987165,-789.93562041755,-797.834976621725,-845.705075219029,-913.361481236551,-831.158947925261,-889.34007428003,-951.593879479632,-923.046063095243,-895.354681202386,-850.586947142266,-825.069338727998,-767.314485017038,-805.68020926789,-870.134626009322,-861.433279749228,-835.590281356751,-885.725698238156,-876.868441255775,-859.331072430659,-936.670868949419,-936.670868949419,-889.837325501948,-836.447085971831,-794.624731673239,-802.570978989972,-826.648108359671,-901.046438112041,-855.994116206439
228,General & Administrative,6607.07 - Non Recurring: Reps & Warranties Insurance,23307.1466247007,23540.2180909477,22363.2071864003,22586.8392582643,23942.0496137602,25857.413582861,25598.8394470324,25086.8626580917,23330.7822720253,21464.3196902633,19532.5309181396,18360.5790630512,19829.4253880953,19036.2483725715,20178.4232749258,21792.6971369199,22664.4050223966,23797.6252735165,23083.696515311,23314.5334804641,22615.0974760502,22841.2484508107,24211.7233578593,26148.6612264881,23795.2817161041,25460.9514362314,27243.2180367676,26425.9214956646,25633.1438507947,24351.4866582549,23620.9420585073,21967.4761144118,23065.8499201324,24911.1179137429,24662.0067346055,23922.1465325674,25357.4753245214,25103.9005712762,24601.8225598507,26815.9865902372,26815.9865902372,25475.1872607254,23946.6760250818,22749.3422238277,22976.835646066,23666.140715448,25796.0933798383,24506.2887108464
229,General & Administrative,6700 - Green Energy Expenses,18085.49,18266.3449,17353.027655,17526.55793155,18578.151407443,20064.4035200384,19863.7594848381,19466.4842951413,18103.8303944814,16655.5239629229,15156.5268062598,14247.1351978842,15386.906013715,14771.4297731664,15657.7155595564,16910.3328043209,17586.7461164937,18466.0834223184,17912.1009196488,18091.2219288453,17548.48527098,17723.9701236898,18787.4083311112,20290.4009976001,18464.264907816,19756.7634513632,21139.7368929586,20505.5447861698,19890.3784425847,18895.8595204555,18328.9837348418,17045.9548734029,17898.2526170731,19330.1128264389,19136.8116981745,18562.7073472293,19676.469788063,19479.7050901824,19090.1109883788,20808.2209773328,20808.2209773328,19767.8099284662,18581.7413327582,17652.6542661203,17829.1808087815,18364.056233045,20016.821294019,19015.9802293181
230,Depreciation & Amoritzation,7006 - Dep. Expense: Building,535896.753721396,541255.72125861,514192.93519568,519334.864547636,550494.956420495,594534.552934134,588589.207404793,576817.423256697,536440.203628728,493524.98733843,449107.738477971,422161.274169293,455934.176102836,437696.809058723,463958.617602246,501075.307010426,521118.319290843,547174.235255385,530759.008197724,536066.598279701,519984.60033131,525184.446334623,556695.5131147,601231.154163876,547120.350289127,585418.774809366,626398.089046022,607606.146374641,589377.961983402,559909.063884232,543111.791967705,505093.966529966,530348.664856464,572776.558044981,567048.792464531,550037.328690595,583039.568412031,577209.172727911,565664.989273352,616574.838307954,616574.838307954,585746.096392556,550601.330609003,523071.264078553,528301.976719338,544151.036020919,593124.629262801,563468.397799661
231,Depreciation & Amoritzation,"7007 - Dep. Expense: Design, Engineering, Permitting & Const. Admin",3145664.05190853,3177120.69242762,3018264.65780624,3048447.3043843,3231354.14264736,3489862.47405915,3454963.84931856,3385864.57233219,3148854.05226893,2896945.72808742,2636220.61255955,2478047.37580598,2676291.16587046,2569239.51923564,2723393.89038978,2941265.40162096,3058916.0176858,3211861.81857009,3115505.96401298,3146661.02365311,3052261.19294352,3082783.80487295,3267750.83316533,3529170.89981856,3211545.51883489,3436353.70515333,3676898.46451406,3566591.51057864,3459593.76526128,3286614.07699822,3188015.65468827,2964854.55886009,3113097.2868031,3362145.06974734,3328523.61904987,3228667.91047838,3422387.98510708,3388164.10525601,3320400.82315089,3619236.89723447,3619236.89723447,3438275.05237274,3231978.54923038,3070379.62176886,3101083.41798655,3194115.92052614,3481586.3533735,3307507.03570482
232,Depreciation & Amoritzation,7008 - Dep. Expense: Leasehold Improvements,373674.467180354,377411.211852158,358540.65125955,362126.057772145,383853.621238474,414561.910937552,410416.291828177,402207.965991613,374053.4083722,344129.135702424,313157.513489206,294368.062679854,317917.507694242,305200.807386472,323512.855829661,349393.884296033,363369.639667875,381538.121651268,370091.97800173,373792.897781748,362579.110848295,366204.901956778,388177.196074185,419231.37176012,381500.548301709,408205.586682828,436779.977750627,423676.578418108,410966.281065564,390417.967012286,378705.428001918,352196.048041783,369805.850443873,399390.318479382,395396.415294589,383534.522835751,406546.594205896,402481.128263837,394431.50569856,429930.341211431,429930.341211431,408433.824150859,383927.794701808,364731.404966717,368378.719016384,379430.080586876,413578.787839695,392899.84844771
233,Depreciation & Amoritzation,7009 - Dep. Expense: Capitalized Labor: External,167830.197558491,169508.499534075,161033.074557372,162643.405302945,172402.009621122,186194.170390812,184332.228686904,180645.584113166,168000.393225244,154560.361767225,140649.929208174,132210.933455684,142787.808132139,137076.295806853,145300.873555264,156924.943439685,163201.941177273,171362.038236136,166221.177089052,167883.388859943,162846.887194145,164475.356066086,174343.877430051,188291.387624455,171345.162738254,183339.324129932,196173.076819027,190287.884514457,184579.247979023,175350.285580072,170089.77701267,158183.492621783,166092.667252872,179380.080633102,177586.279826771,172258.691431967,182594.212917886,180768.270788707,177152.905372933,193096.666856496,193096.666856496,183441.833513672,172435.323502851,163813.557327709,165451.692900986,170415.243688015,185752.615619937,176464.98483894
234,Depreciation & Amoritzation,7010 - Dep. Expense: Capitalized Labor: Internal,73029.3553911516,73759.6489450631,70071.6664978099,70772.383162788,75018.7261525553,81020.2242447597,80210.0220023121,78605.8215622659,73103.4140529073,67255.1409286747,61202.178245094,57530.0475503883,62132.4513544194,59647.1533002426,63225.9824982572,68284.0610981177,71015.4235420425,74566.1947191446,72329.2088775702,73052.5009663459,70860.9259373556,71569.5351967291,75863.7073085329,81932.8038932155,74558.8515428261,79777.9711508239,85362.4291313816,82801.5562574402,80317.5095697169,76301.6340912311,74012.5850684942,68831.7041136996,72273.2893193846,78055.1524649353,77274.600940286,74956.3629120774,79453.744686802,78659.207239934,77086.0230951353,84023.7651736975,84023.7651736975,79822.5769150126,75033.2223001119,71281.5611851063,71994.3767969574,74154.2081008661,80828.086829944,76786.6824884468
235,Depreciation & Amoritzation,7011 - Dep. Expense: Capitalized Interest,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
